congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
113,Senate,335,2014-02-25,2,44,99,0,0.0,0.0,0.0,0.0,0.0,S1982,Cloture on the Motion to Proceed Agreed to,,,
113,Senate,336,2014-02-27,2,45,44,52,0.041,-0.094,-0.655,0.656,-0.124,S1982,Motion to Table Failed,,,
113,Senate,337,2014-02-27,2,46,56,41,0.161,-0.121,0.254,-0.16,-10.018,S1982,Motion Rejected,,,
113,Senate,338,2014-02-27,2,47,98,0,0.0,0.0,0.0,0.0,0.0,PN1079,Nomination Confirmed,,,
113,Senate,339,2014-03-05,2,48,48,52,0.071,-0.96,0.895,1.072,-13.862,PN1241,Cloture Motion Rejected,,,
113,Senate,340,2014-03-05,2,49,57,41,0.202,-0.404,0.727,0.152,-1.456,PN1196,Cloture Motion Agreed to,,,
113,Senate,341,2014-03-05,2,50,99,0,0.0,0.0,0.0,0.0,0.0,PN1196,Nomination Confirmed,,,
113,Senate,342,2014-03-05,2,51,62,37,-0.131,0.991,0.336,0.624,-13.869,PN1190,Cloture Motion Agreed to,,,
113,Senate,343,2014-03-05,2,52,100,0,0.0,0.0,0.0,0.0,0.0,PN1190,Nomination Confirmed,,,
113,Senate,344,2014-03-05,2,53,59,41,0.01,1.0,0.304,0.258,-11.602,PN1191,Cloture Motion Agreed to,,,
113,Senate,345,2014-03-05,2,54,101,0,0.0,0.0,0.0,0.0,0.0,PN1191,Nomination Confirmed,,,
113,Senate,346,2014-03-05,2,55,57,43,0.204,-0.524,0.735,0.151,-1.487,PN1199,Cloture Motion Agreed to,,,
113,Senate,347,2014-03-05,2,56,59,41,0.301,-0.553,0.711,0.548,-3.705,PN1199,Nomination Confirmed,,,
113,Senate,348,2014-03-05,2,57,55,45,0.27,-0.935,0.267,0.284,-14.981,PN1106,Cloture Motion Agreed to,,,
113,Senate,349,2014-03-06,2,58,59,42,-0.087,0.501,0.202,0.419,-21.59,PN1106,Nomination Confirmed,,,
113,Senate,350,2014-03-06,2,59,55,45,-0.155,0.988,0.109,0.111,-49.135,S1752,Cloture Motion Rejected,,,
113,Senate,351,2014-03-06,2,60,100,0,0.0,0.0,0.0,0.0,0.0,S1917,Cloture Motion Agreed to,,,
113,Senate,352,2014-03-10,2,61,62,34,-0.221,0.975,0.396,1.08,-15.588,PN1181,Cloture Motion Agreed to,,,
113,Senate,353,2014-03-10,2,62,97,0,0.0,0.0,0.0,0.0,0.0,S1917,Bill Passed,,,
113,Senate,354,2014-03-11,2,63,55,43,0.204,-0.535,0.736,0.146,-1.49,PN1200,Cloture Motion Agreed to,,,
113,Senate,355,2014-03-11,2,64,56,42,0.205,-0.542,0.735,0.15,-1.49,PN1201,Cloture Motion Agreed to,,,
113,Senate,356,2014-03-11,2,65,56,43,0.205,-0.526,0.735,0.172,-1.485,PN1202,Cloture Motion Agreed to,,,
113,Senate,357,2014-03-11,2,66,56,42,0.204,-0.524,0.735,0.151,-1.487,PN1204,Cloture Motion Agreed to,,,
113,Senate,358,2014-03-12,2,67,99,0,0.0,0.0,0.0,0.0,0.0,PN1181,Nomination Confirmed,,,
113,Senate,359,2014-03-12,2,68,99,0,0.0,0.0,0.0,0.0,0.0,PN1200,Nomination Confirmed,,,
113,Senate,360,2014-03-12,2,69,98,0,0.0,0.0,0.0,0.0,0.0,PN1201,Nomination Confirmed,,,
113,Senate,361,2014-03-12,2,70,99,0,0.0,0.0,0.0,0.0,0.0,PN1202,Nomination Confirmed,,,
113,Senate,362,2014-03-12,2,71,61,37,0.11,0.994,0.322,0.255,-14.588,PN1204,Nomination Confirmed,,,
113,Senate,363,2014-03-12,2,72,98,0,0.0,0.0,0.0,0.0,0.0,S1086,Amendment Agreed to,,,
113,Senate,364,2014-03-12,2,73,93,6,0.935,-0.337,1.744,0.357,-13.867,S1086,Amendment Agreed to,,,
113,Senate,365,2014-03-12,2,74,98,0,0.0,0.0,0.0,0.0,0.0,S1086,Amendment Agreed to,,,
113,Senate,366,2014-03-13,2,75,100,0,0.0,0.0,0.0,0.0,0.0,S1086,Amendment Agreed to,,,
113,Senate,367,2014-03-13,2,76,96,4,0.965,0.056,1.337,-1.823,-8.999,PN1179,Nomination Confirmed,,,
113,Senate,368,2014-03-13,2,77,96,2,0.0,0.0,0.0,0.0,0.0,S1086,Bill Passed,,,
113,Senate,369,2014-03-13,2,78,72,22,0.304,0.87,0.131,0.152,-34.956,HR3370,Bill Passed,,,
113,Senate,370,2014-03-24,2,79,78,17,0.322,0.504,0.868,2.44,-22.173,S2124,Cloture on the Motion to Proceed Agreed to,,,
113,Senate,371,2014-03-26,2,80,56,43,0.203,-0.455,0.728,0.163,-1.47,PN1205,Cloture Motion Agreed to,,,
113,Senate,372,2014-03-26,2,81,56,43,0.203,-0.455,0.728,0.163,-1.47,PN1207,Cloture Motion Agreed to,,,
113,Senate,373,2014-03-26,2,82,56,43,-0.128,0.578,0.293,0.602,-13.87,PN1209,Cloture Motion Agreed to,,,
113,Senate,374,2014-03-26,2,83,75,23,0.373,0.787,0.147,0.131,-35.856,PN1210,Cloture Motion Agreed to,,,
113,Senate,375,2014-03-26,2,84,101,0,0.0,0.0,0.0,0.0,0.0,PN1205,Nomination Confirmed,,,
113,Senate,376,2014-03-26,2,85,94,5,0.988,0.155,1.866,0.781,-14.999,PN1207,Nomination Confirmed,,,
113,Senate,377,2014-03-26,2,86,60,41,-0.074,0.514,0.232,0.512,-18.353,PN1209,Nomination Confirmed,,,
113,Senate,378,2014-03-26,2,87,70,31,-0.179,-0.984,-0.206,-0.155,-33.904,PN1210,Nomination Confirmed,,,
113,Senate,379,2014-03-27,2,88,98,2,0.0,0.0,0.0,0.0,0.0,HR4152,Amendment Agreed to,,,
113,Senate,380,2014-03-27,2,89,54,44,0.013,-0.229,0.667,-0.722,-0.143,PN1184,Cloture Motion Agreed to,,,
113,Senate,381,2014-03-27,2,90,66,34,-0.113,0.841,0.444,1.126,-13.279,HR3979,Cloture on the Motion to Proceed Agreed to,,,
113,Senate,382,2014-03-31,2,91,57,43,-0.158,-0.982,0.41,-0.633,-8.407,PN1184,Nomination Confirmed,,,
113,Senate,383,2014-03-31,2,92,64,35,0.075,0.997,0.232,0.254,-21.732,HR4302,Motion Agreed to,,,
113,Senate,384,2014-03-31,2,93,64,35,0.48,0.877,0.159,-0.139,-41.862,HR4302,Bill Passed,,,
113,Senate,385,2014-04-01,2,94,100,0,0.0,0.0,0.0,0.0,0.0,PN1122,Nomination Confirmed,,,
113,Senate,386,2014-04-01,2,95,100,1,0.0,0.0,0.0,0.0,0.0,PN1243,Nomination Confirmed,,,
113,Senate,387,2014-04-02,2,96,61,38,0.232,-0.005,0.574,1.034,-6.537,HR3979,Cloture Motion Agreed to,,,
113,Senate,388,2014-04-02,2,97,46,50,-0.03,0.621,-0.733,0.285,-3.67,HR3979,Motion to Table Failed,,,
113,Senate,389,2014-04-02,2,98,67,29,0.041,0.999,1.016,1.768,-22.004,HR3979,Motion to Table Agreed to,,,
113,Senate,390,2014-04-03,2,99,60,36,0.27,-0.142,0.58,0.955,-6.609,HR3979,Motion Agreed to,,,
113,Senate,391,2014-04-03,2,100,61,35,0.264,-0.073,0.575,1.195,-5.321,HR3979,Cloture Motion Agreed to,,,
113,Senate,392,2014-04-07,2,101,60,38,0.283,-0.165,0.586,1.035,-6.616,HR3979,Bill Passed,,,
113,Senate,393,2014-04-08,2,102,72,28,0.262,-0.965,0.192,-0.112,-29.083,PN1074,Nomination Confirmed,,,
113,Senate,394,2014-04-09,2,103,54,44,-0.181,-0.971,1.032,-0.833,-7.835,S2199,Cloture on the Motion to Proceed Rejected,,,
113,Senate,395,2014-04-09,2,104,76,21,0.073,0.901,0.864,2.148,-23.48,PN1056,Nomination Confirmed,,,
113,Senate,396,2014-04-09,2,105,96,1,0.0,0.0,0.0,0.0,0.0,PN1063,Nomination Confirmed,,,
113,Senate,397,2014-04-10,2,106,56,41,0.201,-0.413,0.73,0.157,-1.466,PN1182,Cloture Motion Agreed to,,,
113,Senate,398,2014-04-10,2,107,55,37,0.11,-0.305,0.258,-0.279,-9.754,PN1182,Motion for Attendance Agreed to,,,
113,Senate,399,2014-04-28,2,108,52,40,0.129,-0.156,0.731,0.17,-0.699,PN1182,Nomination Confirmed,,,
113,Senate,400,2014-04-28,2,109,51,42,0.026,-0.168,0.65,-0.668,-0.133,PN1156,Cloture Motion Agreed to,,,
113,Senate,401,2014-04-28,2,110,52,42,0.026,-0.166,0.651,-0.664,-0.132,PN1156,Nomination Confirmed,,,
113,Senate,402,2014-04-29,2,111,58,39,0.268,-0.214,0.707,0.232,-6.965,PN1208,Cloture Motion Agreed to,,,
113,Senate,403,2014-04-29,2,112,55,41,0.206,-0.568,0.736,0.152,-1.492,PN1212,Cloture Motion Agreed to,,,
113,Senate,404,2014-04-29,2,113,57,40,0.236,-0.325,0.691,0.641,-1.869,PN1217,Cloture Motion Agreed to,,,
113,Senate,405,2014-04-29,2,114,57,39,0.145,-0.989,0.431,-0.204,-9.103,PN1206,Cloture Motion Agreed to,,,
113,Senate,406,2014-04-29,2,115,56,41,0.205,-0.547,0.734,0.145,-1.487,PN1211,Cloture Motion Agreed to,,,
113,Senate,407,2014-04-29,2,116,63,34,-0.106,0.994,1.05,1.905,-17.603,PN1214,Cloture Motion Agreed to,,,
113,Senate,408,2014-04-30,2,117,55,42,0.088,-0.236,0.233,0.065,-10.443,S2223,Cloture on the Motion to Proceed Rejected,,,
113,Senate,409,2014-04-30,2,118,96,0,0.0,0.0,0.0,0.0,0.0,PN1208,Nomination Confirmed,,,
113,Senate,410,2014-04-30,2,119,96,0,0.0,0.0,0.0,0.0,0.0,PN1212,Nomination Confirmed,,,
113,Senate,411,2014-04-30,2,120,96,0,0.0,0.0,0.0,0.0,0.0,PN1217,Nomination Confirmed,,,
113,Senate,412,2014-04-30,2,121,95,0,0.0,0.0,0.0,0.0,0.0,PN1206,Nomination Confirmed,,,
113,Senate,413,2014-04-30,2,122,95,0,0.0,0.0,0.0,0.0,0.0,PN1211,Nomination Confirmed,,,
113,Senate,414,2014-04-30,2,123,76,20,0.372,0.686,1.508,1.534,-23.331,PN1214,Nomination Confirmed,,,
113,Senate,415,2014-05-01,2,124,54,43,0.17,0.254,1.031,-0.521,-2.597,PN1221,Cloture Motion Agreed to,,,
113,Senate,416,2014-05-01,2,125,55,42,0.202,-0.424,0.729,0.145,-1.463,PN1222,Cloture Motion Agreed to,,,
113,Senate,417,2014-05-01,2,126,60,38,0.213,-0.617,0.222,-0.03,-17.026,PN1183,Cloture Motion Agreed to,,,
113,Senate,418,2014-05-01,2,127,54,42,0.027,-0.162,0.653,-0.658,-0.132,PN1221,Nomination Confirmed,,,
113,Senate,419,2014-05-01,2,128,96,0,0.0,0.0,0.0,0.0,0.0,PN1222,Nomination Confirmed,,,
113,Senate,420,2014-05-01,2,129,65,32,0.248,0.89,0.213,0.108,-24.185,PN1071,Nomination Confirmed,,,
113,Senate,421,2014-05-05,2,130,91,3,0.958,0.183,1.12,2.473,-7.048,PN1183,Nomination Confirmed,,,
113,Senate,422,2014-05-06,2,131,79,20,0.465,0.297,1.277,0.627,-19.462,S2262,Cloture on the Motion to Proceed Agreed to,,,
113,Senate,423,2014-05-07,2,132,45,52,-0.04,0.377,-0.735,-0.155,-1.557,S2262,Motion to Table Failed,,,
113,Senate,424,2014-05-07,2,133,45,51,-0.038,0.331,-0.729,-0.152,-1.547,S2262,Motion to Table Failed,,,
113,Senate,425,2014-05-08,2,134,55,41,0.107,0.704,0.702,0.473,-3.598,PN1220,Cloture Motion Agreed to,,,
113,Senate,426,2014-05-08,2,135,56,40,-0.03,1.0,1.002,1.096,-8.662,PN1223,Cloture Motion Agreed to,,,
113,Senate,427,2014-05-08,2,136,54,42,0.208,-0.572,0.735,0.184,-1.491,PN1224,Cloture Motion Agreed to,,,
113,Senate,428,2014-05-08,2,137,95,0,0.0,0.0,0.0,0.0,0.0,PN1220,Nomination Confirmed,,,
113,Senate,429,2014-05-08,2,138,71,24,0.014,0.863,0.79,2.139,-22.525,PN1223,Nomination Confirmed,,,
113,Senate,430,2014-05-08,2,139,96,0,0.0,0.0,0.0,0.0,0.0,PN1224,Nomination Confirmed,,,
113,Senate,431,2014-05-08,2,140,57,37,0.056,0.998,1.029,0.804,-8.81,PN1186,Cloture Motion Agreed to,,,
113,Senate,432,2014-05-12,2,141,92,0,0.0,0.0,0.0,0.0,0.0,PN1186,Nomination Confirmed,,,
113,Senate,433,2014-05-12,2,142,55,36,0.354,-0.837,0.324,0.413,-10.188,S2262,Cloture Motion Rejected,,,
113,Senate,434,2014-05-13,2,143,96,3,0.735,0.542,1.088,0.859,-3.859,HR3474,Cloture Motion Agreed to,,,
113,Senate,435,2014-05-14,2,144,58,37,-0.06,0.998,1.053,1.543,-14.834,PN1215,Cloture Motion Agreed to,,,
113,Senate,436,2014-05-14,2,145,62,35,0.014,1.0,1.189,1.508,-18.034,PN1218,Cloture Motion Agreed to,,,
113,Senate,437,2014-05-14,2,146,64,34,0.056,0.998,1.288,1.437,-21.003,PN1213,Cloture Motion Agreed to,,,
113,Senate,438,2014-05-14,2,147,97,0,0.0,0.0,0.0,0.0,0.0,PN1215,Nomination Confirmed,,,
113,Senate,439,2014-05-14,2,148,97,0,0.0,0.0,0.0,0.0,0.0,PN1218,Nomination Confirmed,,,
113,Senate,440,2014-05-14,2,149,97,0,0.0,0.0,0.0,0.0,0.0,PN1213,Nomination Confirmed,,,
113,Senate,441,2014-05-15,2,150,58,35,-0.111,0.994,0.931,1.613,-14.291,PN1189,Cloture Motion Agreed to,,,
113,Senate,442,2014-05-15,2,151,59,35,-0.09,0.996,0.968,1.663,-16.086,PN1216,Cloture Motion Agreed to,,,
113,Senate,443,2014-05-15,2,152,61,35,-0.053,0.999,1.068,1.688,-19.622,PN1233,Cloture Motion Agreed to,,,
113,Senate,444,2014-05-15,2,153,82,15,0.452,0.652,1.352,2.11,-20.984,PN1189,Nomination Confirmed,,,
113,Senate,445,2014-05-15,2,154,78,19,0.091,0.995,0.904,2.263,-22.395,PN1216,Nomination Confirmed,,,
113,Senate,446,2014-05-15,2,155,94,1,0.0,0.0,0.0,0.0,0.0,PN1233,Nomination Confirmed,,,
113,Senate,447,2014-05-15,2,156,58,36,-0.111,0.994,0.269,0.402,-13.637,PN1188,Cloture Motion Agreed to,,,
113,Senate,448,2014-05-15,2,157,53,40,0.088,-0.237,0.288,0.292,-8.091,HR3474,Cloture Motion Rejected,,,
113,Senate,449,2014-05-20,2,158,98,0,0.0,0.0,0.0,0.0,0.0,PN1188,Nomination Confirmed,,,
113,Senate,450,2014-05-20,2,159,62,35,0.249,0.223,0.655,0.7,-7.544,PN1343,Cloture Motion Agreed to,,,
113,Senate,451,2014-05-21,2,160,69,27,0.172,0.936,1.37,1.591,-24.474,PN1343,Nomination Confirmed,,,
113,Senate,452,2014-05-21,2,161,52,43,-0.083,0.27,0.71,0.425,-4.491,PN1185,Cloture Motion Agreed to,,,
113,Senate,453,2014-05-22,2,162,54,45,-0.042,-0.101,0.7,0.42,-4.392,PN1185,Nomination Confirmed,,,
113,Senate,454,2014-05-22,2,163,91,7,0.962,0.188,1.447,-1.987,-15.069,HR3080,Conference Report Agreed to,,,
113,Senate,455,2014-06-02,2,164,51,37,0.131,-0.067,0.718,0.254,-0.596,PN1108,Cloture Motion Agreed to,,,
113,Senate,456,2014-06-03,2,165,53,42,0.019,-0.214,0.667,-0.675,-0.129,PN1108,Nomination Confirmed,,,
113,Senate,457,2014-06-03,2,166,50,44,0.029,-1.0,0.266,0.027,-12.139,PN1289,Cloture Motion Agreed to,,,
113,Senate,458,2014-06-03,2,167,49,46,-0.065,-0.142,0.225,-0.145,-16.15,PN1289,Nomination Confirmed,,,
113,Senate,459,2014-06-03,2,168,56,39,0.137,0.625,0.699,0.42,-3.45,PN1219,Cloture Motion Agreed to,,,
113,Senate,460,2014-06-03,2,169,59,35,-0.038,0.988,0.265,0.388,-15.004,PN1197,Cloture Motion Agreed to,,,
113,Senate,461,2014-06-03,2,170,54,40,0.206,-0.422,0.728,0.081,-1.346,PN1227,Cloture Motion Agreed to,,,
113,Senate,462,2014-06-04,2,171,93,2,0.0,0.0,0.0,0.0,0.0,PN1219,Nomination Confirmed,,,
113,Senate,463,2014-06-04,2,172,96,0,0.0,0.0,0.0,0.0,0.0,PN1197,Nomination Confirmed,,,
113,Senate,464,2014-06-04,2,173,96,0,0.0,0.0,0.0,0.0,0.0,PN1227,Nomination Confirmed,,,
113,Senate,465,2014-06-04,2,174,67,28,0.098,0.995,1.264,1.707,-23.107,PN1612,Cloture Motion Agreed to,,,
113,Senate,466,2014-06-05,2,175,79,17,0.367,0.93,0.18,0.179,-28.56,PN1612,Nomination Confirmed,,,
113,Senate,467,2014-06-09,2,176,52,32,0.13,-0.987,0.862,-0.444,-4.567,PN1229,Cloture Motion Agreed to,,,
113,Senate,468,2014-06-09,2,177,52,33,0.14,0.192,0.652,0.783,-1.893,PN1232,Cloture Motion Agreed to,,,
113,Senate,469,2014-06-09,2,178,53,34,0.174,0.978,1.01,0.318,-6.457,PN1346,Cloture Motion Agreed to,,,
113,Senate,470,2014-06-10,2,179,91,0,0.0,0.0,0.0,0.0,0.0,PN1229,Nomination Confirmed,,,
113,Senate,471,2014-06-10,2,180,92,0,0.0,0.0,0.0,0.0,0.0,PN1232,Nomination Confirmed,,,
113,Senate,472,2014-06-10,2,181,59,35,-0.167,0.986,0.505,1.021,-8.802,PN1346,Nomination Confirmed,,,
113,Senate,473,2014-06-10,2,182,59,35,0.444,-0.896,0.281,0.356,-15.459,PN1344,Cloture Motion Agreed to,,,
113,Senate,474,2014-06-10,2,183,58,36,0.099,0.994,0.211,0.11,-18.495,PN1350,Cloture Motion Agreed to,,,
113,Senate,475,2014-06-10,2,184,56,38,0.285,-0.959,0.25,0.159,-14.567,PN1342,Cloture Motion Agreed to,,,
113,Senate,476,2014-06-11,2,185,57,38,0.315,-0.943,0.317,0.301,-9.923,S2432,Cloture on the Motion to Proceed Rejected,,,
113,Senate,477,2014-06-11,2,186,75,19,0.536,-0.208,1.36,1.412,-22.031,HR3230,Motion Agreed to,,,
113,Senate,478,2014-06-11,2,187,94,3,0.889,-0.458,1.703,-1.368,-12.44,HR3230,Bill Passed,,,
113,Senate,479,2014-06-12,2,188,53,41,0.141,0.935,0.359,-0.039,-5.536,PN1111,Nomination Confirmed,,,
113,Senate,480,2014-06-12,2,189,62,31,0.247,0.281,0.162,0.189,-23.913,PN1344,Nomination Confirmed,,,
113,Senate,481,2014-06-12,2,190,68,24,0.275,0.961,0.16,0.136,-29.443,PN1350,Nomination Confirmed,,,
113,Senate,482,2014-06-12,2,191,64,24,0.186,0.94,0.152,0.198,-26.606,PN1342,Nomination Confirmed,,,
113,Senate,483,2014-06-16,2,192,55,37,0.207,-0.453,0.73,0.076,-1.348,PN1347,Cloture Motion Agreed to,,,
113,Senate,484,2014-06-16,2,193,55,37,0.207,-0.453,0.73,0.076,-1.348,PN1348,Cloture Motion Agreed to,,,
113,Senate,485,2014-06-16,2,194,55,37,0.207,-0.453,0.73,0.076,-1.348,PN1400,Cloture Motion Agreed to,,,
113,Senate,486,2014-06-17,2,195,93,4,0.983,0.184,1.257,2.491,-10.495,PN1347,Nomination Confirmed,,,
113,Senate,487,2014-06-17,2,196,53,44,-0.037,0.363,0.733,0.148,-1.585,PN1348,Nomination Confirmed,,,
113,Senate,488,2014-06-17,2,197,99,0,0.0,0.0,0.0,0.0,0.0,PN1400,Nomination Confirmed,,,
113,Senate,489,2014-06-17,2,198,54,43,0.013,-0.243,0.66,-0.704,-0.136,PN1244,Cloture Motion Agreed to,,,
113,Senate,490,2014-06-17,2,199,56,43,-0.229,-0.973,0.372,-0.576,-8.43,PN1244,Nomination Confirmed,,,
113,Senate,491,2014-06-17,2,200,95,3,0.984,-0.079,1.158,-2.08,-6.18,HR4660,Cloture Motion Agreed to,,,
113,Senate,492,2014-06-19,2,201,55,38,0.003,1.0,0.382,0.182,-5.944,PN1349,Nomination Confirmed,,,
113,Senate,493,2014-06-23,2,202,53,30,-0.027,1.0,0.39,0.393,-5.852,PN1399,Cloture Motion Agreed to,,,
113,Senate,494,2014-06-23,2,203,53,31,-0.039,0.999,0.936,0.924,-6.75,PN1401,Cloture Motion Agreed to,,,
113,Senate,495,2014-06-23,2,204,53,31,-0.039,0.999,0.936,0.924,-6.75,PN1398,Cloture Motion Agreed to,,,
113,Senate,496,2014-06-23,2,205,52,32,0.161,-0.254,0.726,0.085,-0.421,PN1717,Cloture Motion Agreed to,,,
113,Senate,497,2014-06-24,2,206,95,0,0.0,0.0,0.0,0.0,0.0,PN1399,Nomination Confirmed,,,
113,Senate,498,2014-06-24,2,207,95,0,0.0,0.0,0.0,0.0,0.0,PN1401,Nomination Confirmed,,,
113,Senate,499,2014-06-24,2,208,96,0,0.0,0.0,0.0,0.0,0.0,PN1398,Nomination Confirmed,,,
113,Senate,500,2014-06-24,2,209,96,0,0.0,0.0,0.0,0.0,0.0,PN1717,Nomination Confirmed,,,
113,Senate,501,2014-06-24,2,210,52,44,-0.032,0.2,0.731,0.147,-1.539,PN1298,Cloture Motion Agreed to,,,
113,Senate,502,2014-06-24,2,211,53,44,-0.04,0.405,0.735,0.16,-1.573,PN1298,Nomination Confirmed,,,
113,Senate,503,2014-06-25,2,212,33,63,0.257,-0.784,-0.358,0.201,-17.366,HR803,Amendment Rejected,,,
113,Senate,504,2014-06-25,2,213,40,58,-0.097,-0.995,-0.239,0.286,-17.684,HR803,Amendment Rejected,,,
113,Senate,505,2014-06-25,2,214,96,3,0.956,-0.187,1.539,-1.092,-6.956,HR803,Bill Passed,,,
113,Senate,506,2014-06-26,2,215,57,39,0.18,0.984,1.264,0.166,-10.711,PN1397,Cloture Motion Agreed to,,,
113,Senate,507,2014-06-26,2,216,94,0,0.0,0.0,0.0,0.0,0.0,PN1704,Nomination Confirmed,,,
113,Senate,508,2014-07-07,2,217,94,0,0.0,0.0,0.0,0.0,0.0,PN1397,Nomination Confirmed,,,
113,Senate,509,2014-07-07,2,218,82,12,-0.557,0.183,-0.214,-0.165,-24.453,S2363,Cloture on the Motion to Proceed Agreed to,,,
113,Senate,510,2014-07-09,2,219,72,26,0.439,0.747,1.334,-0.276,-22.716,PN1736,Nomination Confirmed,,,
113,Senate,511,2014-07-10,2,220,41,56,0.455,0.891,0.291,-0.886,-26.805,S2363,Cloture Motion Rejected,,,
113,Senate,512,2014-07-10,2,221,76,22,0.494,-0.066,1.698,-0.315,-28.307,PN1737,Nomination Confirmed,,,
113,Senate,513,2014-07-15,2,222,51,45,-0.082,0.76,0.265,0.149,-13.574,PN1368,Cloture Motion Agreed to,,,
113,Senate,514,2014-07-15,2,223,85,10,0.6,0.799,0.078,0.301,-32.761,PN1643,Cloture Motion Agreed to,,,
113,Senate,515,2014-07-15,2,224,53,45,-0.092,0.848,0.278,0.157,-13.637,PN1368,Nomination Confirmed,,,
113,Senate,516,2014-07-15,2,225,91,7,-0.518,-0.855,-0.155,-0.15,-28.716,PN1643,Nomination Confirmed,,,
113,Senate,517,2014-07-16,2,226,54,43,0.205,-0.532,0.734,0.157,-1.487,PN1225,Cloture Motion Agreed to,,,
113,Senate,518,2014-07-16,2,227,54,44,0.129,-0.15,0.719,0.191,-0.696,PN1225,Nomination Confirmed,,,
113,Senate,519,2014-07-16,2,228,57,43,0.364,-0.932,0.545,0.783,-7.186,S2578,Cloture on the Motion to Proceed Rejected,,,
113,Senate,520,2014-07-17,2,229,48,49,-0.012,0.629,-0.318,0.178,-12.695,S2244,Motion Rejected,,,
113,Senate,521,2014-07-17,2,230,97,0,0.0,0.0,0.0,0.0,0.0,S2244,Amendment Agreed to,,,
113,Senate,522,2014-07-17,2,231,94,4,0.994,-0.108,1.829,-0.328,-12.789,S2244,Bill Passed,,,
113,Senate,523,2014-07-17,2,232,68,23,0.442,0.678,1.567,-0.368,-25.226,PN1187,Cloture Motion Agreed to,,,
113,Senate,524,2014-07-21,2,233,95,0,0.0,0.0,0.0,0.0,0.0,PN1187,Nomination Confirmed,,,
113,Senate,525,2014-07-22,2,234,56,43,0.205,-0.526,0.735,0.172,-1.485,PN1551,Cloture Motion Agreed to,,,
113,Senate,526,2014-07-22,2,235,58,42,-0.004,1.0,0.411,0.365,-7.596,PN1476,Cloture Motion Agreed to,,,
113,Senate,527,2014-07-22,2,236,57,39,0.109,-0.994,0.47,-0.26,-6.794,PN1516,Cloture Motion Agreed to,,,
113,Senate,528,2014-07-22,2,237,101,0,0.0,0.0,0.0,0.0,0.0,PN1551,Nomination Confirmed,,,
113,Senate,529,2014-07-22,2,238,101,0,0.0,0.0,0.0,0.0,0.0,PN1476,Nomination Confirmed,,,
113,Senate,530,2014-07-22,2,239,101,0,0.0,0.0,0.0,0.0,0.0,PN1516,Nomination Confirmed,,,
113,Senate,531,2014-07-23,2,240,93,7,0.893,0.179,1.627,-1.171,-15.29,S2569,Cloture Motion Agreed to,,,
113,Senate,532,2014-07-24,2,241,54,41,0.153,-0.61,0.649,0.818,-4.529,PN1696,Cloture Motion Agreed to,,,
113,Senate,533,2014-07-28,2,242,51,43,-0.062,0.081,0.694,0.491,-4.119,PN1696,Nomination Confirmed,,,
113,Senate,534,2014-07-29,2,243,98,0,0.0,0.0,0.0,0.0,0.0,PN1833,Nomination Confirmed,,,
113,Senate,535,2014-07-29,2,244,71,26,0.406,0.019,1.284,1.556,-21.783,HR5021,Amendment Agreed to,,,
113,Senate,536,2014-07-29,2,245,66,31,-0.294,-0.956,0.146,-0.449,-34.255,HR5021,Amendment Agreed to,,,
113,Senate,537,2014-07-29,2,246,28,69,0.211,-0.969,-0.392,0.401,-19.683,HR5021,Amendment Rejected,,,
113,Senate,538,2014-07-29,2,247,47,50,-0.066,-0.534,-0.691,-0.285,-7.523,HR5021,Amendment Rejected,,,
113,Senate,539,2014-07-29,2,248,79,18,0.362,-0.93,0.414,-0.333,-17.602,HR5021,Bill Passed,,,
113,Senate,540,2014-07-30,2,249,54,42,0.176,-0.984,0.418,0.275,-6.074,S2569,Cloture Motion Rejected,,,
113,Senate,541,2014-07-30,2,250,63,33,0.112,0.319,0.164,0.433,-24.748,S2648,Cloture Motion Agreed to,,,
113,Senate,542,2014-07-31,2,251,43,52,-0.025,0.038,-0.729,-0.12,-1.561,S2648,Motion to Table Failed,,,
113,Senate,543,2014-07-31,2,252,51,44,-0.033,-0.233,0.703,0.391,-4.322,S2648,Motion Rejected,,,
113,Senate,544,2014-07-31,2,253,86,8,0.936,0.206,1.809,-0.752,-16.58,HR3230,Motion Agreed to,,,
113,Senate,545,2014-07-31,2,254,91,3,0.912,-0.41,1.703,-1.181,-11.441,HR3230,Conference Report Agreed to,,,
113,Senate,546,2014-07-31,2,255,81,13,0.422,-0.569,0.164,-0.405,-18.94,HR5021,Motion Agreed to,,,
113,Senate,547,2014-07-31,2,256,58,33,0.25,-0.355,1.327,-0.213,-12.735,PN1180,Cloture Motion Agreed to,,,
113,Senate,548,2014-09-08,2,257,98,0,0.0,0.0,0.0,0.0,0.0,PN1180,Nomination Confirmed,,,
113,Senate,549,2014-09-08,2,258,55,43,0.023,-0.191,0.668,-0.678,-0.127,PN1263,Nomination Confirmed,,,
113,Senate,550,2014-09-08,2,259,79,18,0.521,0.05,1.221,1.794,-21.73,SJRES19,Cloture on the Motion to Proceed Agreed to,,,
113,Senate,551,2014-09-10,2,260,74,25,0.283,0.828,0.298,0.332,-20.86,S2199,Cloture on the Motion to Proceed Agreed to,,,
